event_id,timestamp,db_host,db_user,src_ip,database,query_type,object,rows,bytes,result,raw
mysql-20260706-031208,2026-07-02T10:59:32+08:00,mysql-core-01,crm_ro,10.20.10.21,crm,insert,invoice,4184,146440,success,insert on crm.invoice
mysql-20260706-019767,2026-07-02T10:59:36+08:00,mysql-core-01,bi_sync,10.20.20.33,crm,update,customer,4228,985124,success,update on crm.customer
mysql-20260706-035910,2026-07-02T10:59:58+08:00,mysql-core-01,crm_ro,10.20.30.11,crm,select,user_profile,3473,548734,success,select on crm.user_profile
mysql-20260706-020825,2026-07-02T11:00:03+08:00,mysql-core-01,crm_rw,10.20.20.33,crm,insert,user_profile,49,9359,success,insert on crm.user_profile
mysql-20260706-018082,2026-07-02T11:00:06+08:00,mysql-core-01,crm_ro,10.20.30.11,crm,select,config,3117,838473,success,select on crm.config
mysql-20260706-024798,2026-07-02T11:00:47+08:00,mysql-core-01,admin.li,10.20.20.33,crm,select,customer,4004,1521520,success,select on crm.customer
mysql-20260706-010966,2026-07-02T11:00:50+08:00,mysql-core-01,bi_sync,10.20.10.21,crm,update,user_profile,3613,639501,success,update on crm.user_profile
mysql-20260706-012725,2026-07-02T11:01:11+08:00,mysql-core-01,crm_rw,10.20.20.33,crm,insert,orders,4327,138464,success,insert on crm.orders
mysql-20260706-020959,2026-07-02T11:01:14+08:00,mysql-core-01,report_user,10.20.30.11,crm,show,invoice,2947,1131648,success,show on crm.invoice
mysql-20260706-028287,2026-07-02T11:01:17+08:00,mysql-core-01,report_user,10.20.30.31,crm,show,orders,693,151074,success,show on crm.orders
mysql-20260706-015134,2026-07-02T11:01:24+08:00,mysql-core-01,admin.li,10.20.30.11,crm,insert,user_profile,4694,666548,success,insert on crm.user_profile
mysql-20260706-015059,2026-07-02T11:01:26+08:00,mysql-core-01,crm_rw,10.20.30.31,crm,select,user_profile,1333,143964,success,select on crm.user_profile
mysql-20260706-001738,2026-07-02T11:01:28+08:00,mysql-core-01,crm_rw,10.20.20.33,crm,select,config,3062,1488132,success,select on crm.config
mysql-20260706-031004,2026-07-02T11:01:41+08:00,mysql-core-01,report_user,10.20.20.33,crm,show,user_profile,362,29684,success,show on crm.user_profile
mysql-20260706-010671,2026-07-02T11:01:46+08:00,mysql-core-01,admin.li,10.20.10.21,crm,select,invoice,172,40420,success,select on crm.invoice
mysql-20260706-009852,2026-07-02T11:02:16+08:00,mysql-core-01,crm_rw,10.20.20.33,crm,select,customer,1034,351560,success,select on crm.customer
mysql-20260706-011421,2026-07-02T11:02:16+08:00,mysql-core-01,report_user,10.20.10.21,crm,select,report_daily,22,7502,success,select on crm.report_daily
mysql-20260706-001685,2026-07-02T11:02:30+08:00,mysql-core-01,crm_ro,10.20.10.21,crm,update,orders,2165,294440,success,update on crm.orders
mysql-20260706-029877,2026-07-02T11:02:40+08:00,mysql-core-01,admin.li,10.20.20.33,crm,update,config,3293,1195359,success,update on crm.config
mysql-20260706-012099,2026-07-02T11:02:41+08:00,mysql-core-01,report_user,10.20.30.11,crm,select,invoice,1074,57996,success,select on crm.invoice
mysql-20260706-035194,2026-07-02T11:02:51+08:00,mysql-core-01,crm_rw,10.20.10.21,crm,select,config,552,247848,success,select on crm.config
mysql-20260706-002031,2026-07-02T11:02:53+08:00,mysql-core-01,crm_rw,10.20.20.33,crm,update,invoice,3652,880132,success,update on crm.invoice
mysql-20260706-020695,2026-07-02T11:02:59+08:00,mysql-core-01,crm_rw,10.20.10.21,crm,insert,config,2875,991875,success,insert on crm.config
mysql-20260706-025092,2026-07-02T11:03:02+08:00,mysql-core-01,crm_ro,10.20.30.31,crm,select,config,3913,602602,success,select on crm.config
mysql-20260706-003772,2026-07-02T11:03:16+08:00,mysql-core-01,bi_sync,10.20.10.21,crm,insert,config,1592,194224,success,insert on crm.config
mysql-20260706-017207,2026-07-02T11:03:20+08:00,mysql-core-01,admin.li,10.20.20.33,crm,insert,config,594,121176,success,insert on crm.config
mysql-20260706-030940,2026-07-02T11:03:38+08:00,mysql-core-01,crm_ro,10.20.20.33,crm,show,customer,3978,903006,success,show on crm.customer
mysql-20260706-011790,2026-07-02T11:03:58+08:00,mysql-core-01,admin.li,10.20.30.31,crm,update,orders,704,254144,success,update on crm.orders
mysql-20260706-032926,2026-07-02T11:03:58+08:00,mysql-core-01,admin.li,10.20.30.11,crm,select,invoice,1273,509200,success,select on crm.invoice
mysql-20260706-017235,2026-07-02T11:04:12+08:00,mysql-core-01,report_user,10.20.20.33,crm,update,config,4706,1411800,success,update on crm.config
mysql-20260706-007894,2026-07-02T11:04:13+08:00,mysql-core-01,crm_ro,10.20.30.31,crm,select,user_profile,4,1908,success,select on crm.user_profile
mysql-20260706-010626,2026-07-02T11:04:19+08:00,mysql-core-01,admin.li,10.20.30.31,crm,select,config,1024,82944,success,select on crm.config
mysql-20260706-022033,2026-07-02T11:04:38+08:00,mysql-core-01,crm_ro,10.20.20.33,crm,insert,orders,3760,172960,success,insert on crm.orders
mysql-20260706-022408,2026-07-02T11:04:49+08:00,mysql-core-01,crm_ro,10.20.30.11,crm,insert,user_profile,4461,405951,success,insert on crm.user_profile
mysql-20260706-022696,2026-07-02T11:05:08+08:00,mysql-core-01,report_user,10.20.30.11,crm,update,orders,950,111150,success,update on crm.orders
mysql-20260706-026159,2026-07-02T11:05:16+08:00,mysql-core-01,report_user,10.20.30.11,crm,show,config,3075,879450,success,show on crm.config
mysql-20260706-008164,2026-07-02T11:05:21+08:00,mysql-core-01,report_user,10.20.30.31,crm,show,report_daily,617,273948,success,show on crm.report_daily
mysql-20260706-026838,2026-07-02T11:05:29+08:00,mysql-core-01,bi_sync,10.20.10.21,crm,insert,orders,1791,796995,success,insert on crm.orders
mysql-20260706-019912,2026-07-02T11:05:31+08:00,mysql-core-01,crm_ro,10.20.10.21,crm,update,orders,3864,950544,success,update on crm.orders
mysql-20260706-020372,2026-07-02T11:05:32+08:00,mysql-core-01,crm_ro,10.20.30.31,crm,show,orders,1019,203800,success,show on crm.orders
mysql-20260706-019186,2026-07-02T11:05:34+08:00,mysql-core-01,report_user,10.20.20.33,crm,select,report_daily,2064,559344,success,select on crm.report_daily
mysql-20260706-005570,2026-07-02T11:05:42+08:00,mysql-core-01,admin.li,10.20.30.31,crm,show,orders,1519,318990,success,show on crm.orders
mysql-20260706-031278,2026-07-02T11:05:45+08:00,mysql-core-01,report_user,10.20.30.31,crm,select,report_daily,1810,358380,success,select on crm.report_daily
mysql-20260706-025694,2026-07-02T11:05:46+08:00,mysql-core-01,report_user,10.20.30.31,crm,select,config,148,62752,success,select on crm.config
mysql-20260706-016859,2026-07-02T11:05:53+08:00,mysql-core-01,crm_rw,10.20.10.21,crm,select,customer,3792,208560,success,select on crm.customer
mysql-20260706-019528,2026-07-02T11:05:55+08:00,mysql-core-01,crm_rw,10.20.30.31,crm,show,invoice,1319,555299,success,show on crm.invoice
mysql-20260706-010434,2026-07-02T11:05:59+08:00,mysql-core-01,bi_sync,10.20.30.11,crm,update,config,564,76704,success,update on crm.config
mysql-20260706-028167,2026-07-02T11:06:02+08:00,mysql-core-01,admin.li,10.20.10.21,crm,select,config,1015,243600,success,select on crm.config
mysql-20260706-033775,2026-07-02T11:06:14+08:00,mysql-core-01,admin.li,10.20.30.11,crm,update,report_daily,3822,1521156,success,update on crm.report_daily
mysql-20260706-015858,2026-07-02T11:06:26+08:00,mysql-core-01,admin.li,10.20.20.33,crm,select,invoice,1457,658564,success,select on crm.invoice
mysql-20260706-019766,2026-07-02T11:06:27+08:00,mysql-core-01,report_user,10.20.10.21,crm,select,report_daily,3170,307490,success,select on crm.report_daily
mysql-20260706-007298,2026-07-02T11:06:49+08:00,mysql-core-01,admin.li,10.20.30.31,crm,insert,customer,4734,1282914,success,insert on crm.customer
mysql-20260706-033182,2026-07-02T11:06:50+08:00,mysql-core-01,bi_sync,10.20.30.31,crm,select,user_profile,4786,622180,success,select on crm.user_profile
mysql-20260706-029698,2026-07-02T11:07:12+08:00,mysql-core-01,admin.li,10.20.10.21,crm,select,customer,4933,1129657,success,select on crm.customer
mysql-20260706-031231,2026-07-02T11:07:23+08:00,mysql-core-01,report_user,10.20.20.33,crm,show,report_daily,1365,490035,success,show on crm.report_daily
mysql-20260706-034298,2026-07-02T11:07:30+08:00,mysql-core-01,crm_rw,10.20.30.11,crm,select,invoice,3230,1566550,success,select on crm.invoice
mysql-20260706-034003,2026-07-02T11:07:32+08:00,mysql-core-01,crm_rw,10.20.20.33,crm,select,user_profile,2217,164058,success,select on crm.user_profile
mysql-20260706-029062,2026-07-02T11:07:38+08:00,mysql-core-01,admin.li,10.20.20.33,crm,update,orders,4572,388620,success,update on crm.orders
mysql-20260706-015162,2026-07-02T11:07:43+08:00,mysql-core-01,admin.li,10.20.10.21,crm,update,user_profile,2706,955218,success,update on crm.user_profile
mysql-20260706-004598,2026-07-02T11:08:02+08:00,mysql-core-01,report_user,10.20.30.31,crm,select,orders,4952,1134008,success,select on crm.orders
mysql-20260706-033667,2026-07-02T11:08:10+08:00,mysql-core-01,report_user,10.20.30.31,crm,show,config,89,3204,success,show on crm.config
mysql-20260706-011986,2026-07-02T11:08:30+08:00,mysql-core-01,crm_ro,10.20.30.11,crm,select,report_daily,4009,244549,success,select on crm.report_daily
mysql-20260706-027075,2026-07-02T11:08:36+08:00,mysql-core-01,crm_ro,10.20.20.33,crm,update,customer,4976,1268880,success,update on crm.customer
mysql-20260706-026999,2026-07-02T11:08:40+08:00,mysql-core-01,crm_ro,10.20.30.11,crm,insert,config,1248,566592,success,insert on crm.config
mysql-20260706-004038,2026-07-02T11:08:42+08:00,mysql-core-01,crm_rw,10.20.30.31,crm,insert,config,3212,189508,success,insert on crm.config
mysql-20260706-018496,2026-07-02T11:09:53+08:00,mysql-core-01,crm_ro,10.20.10.21,crm,show,user_profile,3672,429624,success,show on crm.user_profile
mysql-20260706-013589,2026-07-02T11:10:05+08:00,mysql-core-01,admin.li,10.20.10.21,crm,show,customer,3241,1108422,success,show on crm.customer
mysql-20260706-009008,2026-07-02T11:10:06+08:00,mysql-core-01,crm_ro,10.20.20.33,crm,select,user_profile,2510,373990,success,select on crm.user_profile
mysql-20260706-023668,2026-07-02T11:10:15+08:00,mysql-core-01,crm_rw,10.20.20.33,crm,update,report_daily,1963,508417,success,update on crm.report_daily
mysql-20260706-001563,2026-07-02T11:10:40+08:00,mysql-core-01,admin.li,10.20.30.31,crm,insert,orders,3349,187544,success,insert on crm.orders
mysql-20260706-031147,2026-07-02T11:10:55+08:00,mysql-core-01,bi_sync,10.20.20.33,crm,show,orders,1980,683100,success,show on crm.orders
mysql-20260706-006761,2026-07-02T11:11:06+08:00,mysql-core-01,bi_sync,10.20.30.31,crm,select,orders,3384,1076112,success,select on crm.orders
mysql-20260706-013556,2026-07-02T11:11:11+08:00,mysql-core-01,bi_sync,10.20.30.31,crm,update,config,1323,595350,success,update on crm.config
mysql-20260706-010096,2026-07-02T11:11:14+08:00,mysql-core-01,bi_sync,10.20.20.33,crm,insert,config,1067,362780,success,insert on crm.config
mysql-20260706-011617,2026-07-02T11:11:26+08:00,mysql-core-01,report_user,10.20.30.31,crm,update,user_profile,2056,610632,success,update on crm.user_profile
mysql-20260706-006288,2026-07-02T11:11:34+08:00,mysql-core-01,crm_rw,10.20.10.21,crm,select,orders,664,209824,success,select on crm.orders
mysql-20260706-026554,2026-07-02T11:12:13+08:00,mysql-core-01,crm_ro,10.20.20.33,crm,select,invoice,1512,571536,success,select on crm.invoice
mysql-20260706-001582,2026-07-02T11:12:28+08:00,mysql-core-01,admin.li,10.20.30.31,crm,select,orders,4320,1045440,success,select on crm.orders
mysql-20260706-009988,2026-07-02T11:12:34+08:00,mysql-core-01,crm_ro,10.20.10.21,crm,insert,customer,1047,457539,success,insert on crm.customer
mysql-20260706-019834,2026-07-02T11:12:35+08:00,mysql-core-01,admin.li,10.20.30.31,crm,update,report_daily,506,141680,success,update on crm.report_daily
mysql-20260706-029964,2026-07-02T11:12:41+08:00,mysql-core-01,report_user,10.20.30.11,crm,insert,customer,4545,1867995,success,insert on crm.customer
mysql-20260706-012262,2026-07-02T11:13:00+08:00,mysql-core-01,bi_sync,10.20.10.21,crm,update,orders,2760,861120,success,update on crm.orders
mysql-20260706-009959,2026-07-02T11:13:21+08:00,mysql-core-01,crm_ro,10.20.10.21,crm,update,config,473,143792,success,update on crm.config
mysql-20260706-007996,2026-07-02T11:13:41+08:00,mysql-core-01,bi_sync,10.20.20.33,crm,show,config,4320,453600,success,show on crm.config
mysql-20260706-028170,2026-07-02T11:14:02+08:00,mysql-core-01,crm_rw,10.20.30.11,crm,select,invoice,2509,908258,success,select on crm.invoice
mysql-20260706-003579,2026-07-02T11:14:13+08:00,mysql-core-01,crm_ro,10.20.20.33,crm,select,config,394,125292,success,select on crm.config
mysql-20260706-014037,2026-07-02T11:14:29+08:00,mysql-core-01,bi_sync,10.20.30.31,crm,select,config,4487,1898001,success,select on crm.config
mysql-20260706-021819,2026-07-02T11:14:46+08:00,mysql-core-01,crm_ro,10.20.10.21,crm,insert,customer,4648,2040472,success,insert on crm.customer
mysql-20260706-031877,2026-07-02T11:14:46+08:00,mysql-core-01,report_user,10.20.20.33,crm,show,config,2041,459225,success,show on crm.config
mysql-20260706-023351,2026-07-02T11:14:52+08:00,mysql-core-01,crm_ro,10.20.30.31,crm,select,report_daily,3682,117824,success,select on crm.report_daily
mysql-20260706-015180,2026-07-02T11:15:00+08:00,mysql-core-01,admin.li,10.20.30.31,crm,select,customer,311,93300,success,select on crm.customer
mysql-20260706-021368,2026-07-02T11:15:02+08:00,mysql-core-01,crm_ro,10.20.20.33,crm,update,orders,1269,412425,success,update on crm.orders
mysql-20260706-002984,2026-07-02T11:15:12+08:00,mysql-core-01,report_user,10.20.30.31,crm,select,customer,3182,919598,success,select on crm.customer
mysql-20260706-017820,2026-07-02T11:15:18+08:00,mysql-core-01,admin.li,10.20.30.11,crm,show,config,1103,302222,success,show on crm.config
mysql-20260706-015615,2026-07-02T11:15:27+08:00,mysql-core-01,bi_sync,10.20.20.33,crm,select,orders,2231,604601,success,select on crm.orders
mysql-20260706-026715,2026-07-02T11:16:02+08:00,mysql-core-01,report_user,10.20.30.11,crm,select,user_profile,1909,519248,success,select on crm.user_profile
mysql-20260706-023927,2026-07-02T11:16:09+08:00,mysql-core-01,bi_sync,10.20.10.21,crm,select,invoice,3344,190608,success,select on crm.invoice
mysql-20260706-014045,2026-07-02T11:16:12+08:00,mysql-core-01,crm_ro,10.20.30.31,crm,select,customer,13,5265,success,select on crm.customer
mysql-20260706-005847,2026-07-02T11:16:13+08:00,mysql-core-01,report_user,10.20.20.33,crm,update,customer,4329,372294,success,update on crm.customer
mysql-20260706-009884,2026-07-02T11:16:24+08:00,mysql-core-01,admin.li,10.20.30.31,crm,update,user_profile,4207,1333619,success,update on crm.user_profile
mysql-20260706-029342,2026-07-02T11:16:56+08:00,mysql-core-01,admin.li,10.20.30.11,crm,insert,config,2829,885477,success,insert on crm.config
mysql-20260706-005463,2026-07-02T11:17:06+08:00,mysql-core-01,report_user,10.20.30.11,crm,show,customer,1026,153900,success,show on crm.customer
mysql-20260706-000527,2026-07-02T11:17:25+08:00,mysql-core-01,crm_ro,10.20.10.21,crm,select,customer,408,70992,success,select on crm.customer
mysql-20260706-010102,2026-07-02T11:17:30+08:00,mysql-core-01,admin.li,10.20.30.11,crm,insert,orders,3304,1123360,success,insert on crm.orders
mysql-20260706-012315,2026-07-02T11:17:32+08:00,mysql-core-01,crm_ro,10.20.30.31,crm,show,orders,3752,1279432,success,show on crm.orders
mysql-20260706-014890,2026-07-02T11:17:43+08:00,mysql-core-01,report_user,10.20.30.11,crm,show,config,3883,194150,success,show on crm.config
mysql-20260706-000434,2026-07-02T11:18:49+08:00,mysql-core-01,crm_ro,10.20.30.11,crm,update,orders,4045,1346985,success,update on crm.orders
mysql-20260706-027364,2026-07-02T11:19:05+08:00,mysql-core-01,crm_rw,10.20.10.21,crm,insert,invoice,4716,2032596,success,insert on crm.invoice
mysql-20260706-018946,2026-07-02T11:19:46+08:00,mysql-core-01,admin.li,10.20.30.31,crm,select,orders,276,48300,success,select on crm.orders
mysql-20260706-005425,2026-07-02T11:20:11+08:00,mysql-core-01,crm_ro,10.20.30.31,crm,select,orders,2595,202410,success,select on crm.orders
mysql-20260706-018046,2026-07-02T11:20:40+08:00,mysql-core-01,crm_ro,10.20.30.31,crm,show,report_daily,746,77584,success,show on crm.report_daily
mysql-20260706-027951,2026-07-02T11:21:25+08:00,mysql-core-01,report_user,10.20.10.21,crm,select,invoice,4101,1804440,success,select on crm.invoice
mysql-20260706-015490,2026-07-02T11:21:43+08:00,mysql-core-01,crm_rw,10.20.10.21,crm,update,user_profile,3772,1535204,success,update on crm.user_profile
mysql-20260706-000226,2026-07-02T11:22:03+08:00,mysql-core-01,report_user,10.20.30.31,crm,insert,customer,1911,730002,success,insert on crm.customer
mysql-20260706-013045,2026-07-02T11:22:22+08:00,mysql-core-01,crm_ro,10.20.30.31,crm,select,config,2950,1020700,success,select on crm.config
mysql-20260706-030380,2026-07-02T11:22:25+08:00,mysql-core-01,crm_ro,10.20.30.11,crm,select,orders,2983,238640,success,select on crm.orders
mysql-20260706-018042,2026-07-02T11:22:27+08:00,mysql-core-01,report_user,10.20.30.31,crm,update,orders,400,36800,success,update on crm.orders
mysql-20260706-018142,2026-07-02T11:22:28+08:00,mysql-core-01,crm_rw,10.20.30.31,crm,show,invoice,1539,721791,success,show on crm.invoice
mysql-20260706-020814,2026-07-02T11:22:46+08:00,mysql-core-01,bi_sync,10.20.30.31,crm,show,orders,632,146624,success,show on crm.orders
mysql-20260706-002306,2026-07-02T11:23:03+08:00,mysql-core-01,report_user,10.20.10.21,crm,select,invoice,297,110781,success,select on crm.invoice
mysql-20260706-029488,2026-07-02T11:23:11+08:00,mysql-core-01,crm_ro,10.20.20.33,crm,select,config,4105,1469590,success,select on crm.config
mysql-20260706-020028,2026-07-02T11:23:42+08:00,mysql-core-01,crm_ro,10.20.30.31,crm,show,orders,4986,1465884,success,show on crm.orders
mysql-20260706-030269,2026-07-02T11:23:50+08:00,mysql-core-01,crm_rw,10.20.20.33,crm,select,orders,4484,1004416,success,select on crm.orders
mysql-20260706-001887,2026-07-02T11:24:14+08:00,mysql-core-01,bi_sync,10.20.30.31,crm,select,user_profile,3840,153600,success,select on crm.user_profile
mysql-20260706-003021,2026-07-02T11:24:29+08:00,mysql-core-01,crm_ro,10.20.30.31,crm,select,user_profile,4448,1445600,success,select on crm.user_profile
mysql-20260706-035250,2026-07-02T11:24:37+08:00,mysql-core-01,bi_sync,10.20.20.33,crm,select,config,1246,382522,success,select on crm.config
mysql-20260706-034512,2026-07-02T11:24:41+08:00,mysql-core-01,crm_ro,10.20.30.11,crm,update,invoice,4909,1448155,success,update on crm.invoice
mysql-20260706-005087,2026-07-02T11:24:51+08:00,mysql-core-01,bi_sync,10.20.30.11,crm,select,config,4224,958848,success,select on crm.config
mysql-20260706-017224,2026-07-02T11:25:04+08:00,mysql-core-01,crm_rw,10.20.30.31,crm,select,report_daily,4226,207074,success,select on crm.report_daily
mysql-20260706-029728,2026-07-02T11:25:06+08:00,mysql-core-01,bi_sync,10.20.30.11,crm,select,orders,1815,453750,success,select on crm.orders
mysql-20260706-029534,2026-07-02T11:25:08+08:00,mysql-core-01,crm_ro,10.20.30.11,crm,select,orders,3168,1324224,success,select on crm.orders
mysql-20260706-004062,2026-07-02T11:25:28+08:00,mysql-core-01,crm_rw,10.20.10.21,crm,select,report_daily,917,456666,success,select on crm.report_daily
mysql-20260706-003687,2026-07-02T11:25:35+08:00,mysql-core-01,crm_ro,10.20.20.33,crm,update,config,233,95530,success,update on crm.config
mysql-20260706-032420,2026-07-02T11:25:35+08:00,mysql-core-01,admin.li,10.20.30.31,crm,insert,invoice,3258,1332522,success,insert on crm.invoice
mysql-20260706-005940,2026-07-02T11:26:10+08:00,mysql-core-01,admin.li,10.20.30.11,crm,show,config,971,444718,success,show on crm.config
mysql-20260706-028302,2026-07-02T11:26:22+08:00,mysql-core-01,crm_rw,10.20.10.21,crm,update,report_daily,2023,475405,success,update on crm.report_daily
mysql-20260706-027756,2026-07-02T11:26:31+08:00,mysql-core-01,crm_rw,10.20.10.21,crm,select,invoice,4412,1883924,success,select on crm.invoice
mysql-20260706-005011,2026-07-02T11:26:38+08:00,mysql-core-01,crm_rw,10.20.30.31,crm,select,customer,1050,120750,success,select on crm.customer
mysql-20260706-029862,2026-07-02T11:26:49+08:00,mysql-core-01,report_user,10.20.10.21,crm,insert,config,61,25010,success,insert on crm.config
mysql-20260706-005030,2026-07-02T11:26:51+08:00,mysql-core-01,crm_ro,10.20.20.33,crm,select,report_daily,1311,187473,success,select on crm.report_daily
mysql-20260706-023548,2026-07-02T11:27:00+08:00,mysql-core-01,admin.li,10.20.20.33,crm,insert,user_profile,2600,930800,success,insert on crm.user_profile
mysql-20260706-005384,2026-07-02T11:27:47+08:00,mysql-core-01,admin.li,10.20.10.21,crm,select,report_daily,4755,1445520,success,select on crm.report_daily
mysql-20260706-007371,2026-07-02T11:27:47+08:00,mysql-core-01,crm_ro,10.20.30.11,crm,select,config,2791,669840,success,select on crm.config
mysql-20260706-029989,2026-07-02T11:28:02+08:00,mysql-core-01,bi_sync,10.20.30.31,crm,select,invoice,2801,218478,success,select on crm.invoice
mysql-20260706-035316,2026-07-02T11:28:56+08:00,mysql-core-01,report_user,10.20.20.33,crm,select,user_profile,4052,482188,success,select on crm.user_profile
mysql-20260706-020168,2026-07-02T11:29:17+08:00,mysql-core-01,admin.li,10.20.30.11,crm,update,invoice,744,30504,success,update on crm.invoice
mysql-20260706-024720,2026-07-02T11:29:29+08:00,mysql-core-01,report_user,10.20.30.11,crm,insert,user_profile,3691,760346,success,insert on crm.user_profile
mysql-20260706-009559,2026-07-02T11:29:30+08:00,mysql-core-01,crm_rw,10.20.30.31,crm,select,customer,1253,531272,success,select on crm.customer
mysql-20260706-034026,2026-07-02T11:29:43+08:00,mysql-core-01,admin.li,10.20.30.11,crm,select,orders,1486,543876,success,select on crm.orders
mysql-20260706-000528,2026-07-02T11:29:47+08:00,mysql-core-01,admin.li,10.20.10.21,crm,select,orders,1317,370077,success,select on crm.orders
mysql-20260706-032098,2026-07-02T11:29:54+08:00,mysql-core-01,crm_ro,10.20.30.31,crm,select,orders,96,25536,success,select on crm.orders
mysql-20260706-011866,2026-07-02T11:30:02+08:00,mysql-core-01,report_user,10.20.20.33,crm,select,user_profile,4120,1371960,success,select on crm.user_profile
mysql-20260706-011222,2026-07-02T11:30:08+08:00,mysql-core-01,crm_rw,10.20.30.31,crm,insert,config,2724,226092,success,insert on crm.config
mysql-20260706-014621,2026-07-02T11:30:21+08:00,mysql-core-01,report_user,10.20.30.31,crm,show,invoice,4730,666930,success,show on crm.invoice
mysql-20260706-035381,2026-07-02T11:30:31+08:00,mysql-core-01,report_user,10.20.20.33,crm,show,orders,4883,2216882,success,show on crm.orders
mysql-20260706-022684,2026-07-02T11:30:49+08:00,mysql-core-01,admin.li,10.20.30.31,crm,select,orders,3390,1356000,success,select on crm.orders
mysql-20260706-029465,2026-07-02T11:30:51+08:00,mysql-core-01,bi_sync,10.20.20.33,crm,show,config,3075,1512900,success,show on crm.config
mysql-20260706-012556,2026-07-02T11:30:57+08:00,mysql-core-01,bi_sync,10.20.20.33,crm,select,invoice,4489,1045937,success,select on crm.invoice
mysql-20260706-033912,2026-07-02T11:31:06+08:00,mysql-core-01,admin.li,10.20.30.11,crm,update,invoice,263,93891,success,update on crm.invoice
mysql-20260706-014046,2026-07-02T11:31:07+08:00,mysql-core-01,crm_rw,10.20.10.21,crm,insert,user_profile,4647,924753,success,insert on crm.user_profile
mysql-20260706-006915,2026-07-02T11:31:08+08:00,mysql-core-01,crm_ro,10.20.30.11,crm,select,customer,4582,206190,success,select on crm.customer
mysql-20260706-010683,2026-07-02T11:31:35+08:00,mysql-core-01,crm_ro,10.20.20.33,crm,select,orders,4572,164592,success,select on crm.orders
mysql-20260706-020712,2026-07-02T11:31:41+08:00,mysql-core-01,admin.li,10.20.30.11,crm,insert,report_daily,4306,684654,success,insert on crm.report_daily
mysql-20260706-002113,2026-07-02T11:31:44+08:00,mysql-core-01,admin.li,10.20.30.31,crm,select,invoice,4158,2049894,success,select on crm.invoice
mysql-20260706-013888,2026-07-02T11:32:16+08:00,mysql-core-01,crm_ro,10.20.10.21,crm,insert,orders,3547,1099570,success,insert on crm.orders
mysql-20260706-023699,2026-07-02T11:32:25+08:00,mysql-core-01,bi_sync,10.20.10.21,crm,update,report_daily,3151,759391,success,update on crm.report_daily
mysql-20260706-004128,2026-07-02T11:32:38+08:00,mysql-core-01,report_user,10.20.30.31,crm,insert,user_profile,3249,1361331,success,insert on crm.user_profile
mysql-20260706-018160,2026-07-02T11:32:45+08:00,mysql-core-01,bi_sync,10.20.30.11,crm,select,user_profile,3775,1638350,success,select on crm.user_profile
mysql-20260706-014381,2026-07-02T11:33:02+08:00,mysql-core-01,crm_rw,10.20.20.33,crm,select,customer,4008,1074144,success,select on crm.customer
mysql-20260706-000246,2026-07-02T11:33:08+08:00,mysql-core-01,crm_ro,10.20.30.11,crm,select,config,4941,2055456,success,select on crm.config
mysql-20260706-015909,2026-07-02T11:33:11+08:00,mysql-core-01,crm_rw,10.20.10.21,crm,update,user_profile,920,230920,success,update on crm.user_profile
mysql-20260706-035338,2026-07-02T11:33:24+08:00,mysql-core-01,crm_ro,10.20.30.31,crm,select,user_profile,2003,751125,success,select on crm.user_profile
mysql-20260706-012717,2026-07-02T11:33:31+08:00,mysql-core-01,report_user,10.20.30.11,crm,select,report_daily,3079,1136151,success,select on crm.report_daily
mysql-20260706-026878,2026-07-02T11:33:41+08:00,mysql-core-01,admin.li,10.20.10.21,crm,select,user_profile,1500,30000,success,select on crm.user_profile
mysql-20260706-011867,2026-07-02T11:33:44+08:00,mysql-core-01,bi_sync,10.20.30.11,crm,update,customer,1228,121572,success,update on crm.customer
mysql-20260706-027601,2026-07-02T11:33:53+08:00,mysql-core-01,report_user,10.20.20.33,crm,update,user_profile,949,29419,success,update on crm.user_profile
mysql-20260706-021695,2026-07-02T11:34:07+08:00,mysql-core-01,crm_ro,10.20.20.33,crm,select,orders,781,289751,success,select on crm.orders
mysql-20260706-023843,2026-07-02T11:34:14+08:00,mysql-core-01,crm_rw,10.20.20.33,crm,show,config,3105,1422090,success,show on crm.config
mysql-20260706-011686,2026-07-02T11:34:23+08:00,mysql-core-01,crm_ro,10.20.30.31,crm,select,orders,1435,292740,success,select on crm.orders
mysql-20260706-035045,2026-07-02T11:34:26+08:00,mysql-core-01,admin.li,10.20.10.21,crm,select,orders,4699,2062861,success,select on crm.orders
mysql-20260706-024347,2026-07-02T11:34:52+08:00,mysql-core-01,crm_rw,10.20.20.33,crm,select,config,4055,1265160,success,select on crm.config
mysql-20260706-034230,2026-07-02T11:34:58+08:00,mysql-core-01,admin.li,10.20.20.33,crm,select,config,4324,2136056,success,select on crm.config
mysql-20260706-017297,2026-07-02T11:35:10+08:00,mysql-core-01,crm_ro,10.20.10.21,crm,update,report_daily,1740,810840,success,update on crm.report_daily
mysql-20260706-025473,2026-07-02T11:35:49+08:00,mysql-core-01,report_user,10.20.10.21,crm,update,customer,2678,1164930,success,update on crm.customer
mysql-20260706-033606,2026-07-02T11:35:52+08:00,mysql-core-01,crm_rw,10.20.10.21,crm,select,report_daily,1578,545988,success,select on crm.report_daily
mysql-20260706-011906,2026-07-02T11:36:00+08:00,mysql-core-01,crm_rw,10.20.30.31,crm,select,orders,2553,837384,success,select on crm.orders
