event_id,timestamp,db_host,db_user,src_ip,database,query_type,object,rows,bytes,result,raw
pgsql-20260706-008278,2026-07-03T11:36:25+08:00,pgsql-bi-01,admin.li,10.20.30.31,bi,insert,customer,352,102432,success,insert on bi.customer
pgsql-20260706-024512,2026-07-03T11:36:58+08:00,pgsql-bi-01,admin.li,10.20.30.11,bi,show,report_daily,4487,1534554,success,show on bi.report_daily
pgsql-20260706-000701,2026-07-03T11:37:04+08:00,pgsql-bi-01,crm_rw,10.20.30.11,bi,show,user_profile,3791,1743860,success,show on bi.user_profile
pgsql-20260706-010952,2026-07-03T11:37:05+08:00,pgsql-bi-01,report_user,10.20.30.11,bi,update,customer,570,265620,success,update on bi.customer
pgsql-20260706-008672,2026-07-03T11:37:41+08:00,pgsql-bi-01,admin.li,10.20.30.11,bi,update,report_daily,1860,483600,success,update on bi.report_daily
pgsql-20260706-005228,2026-07-03T11:38:09+08:00,pgsql-bi-01,crm_rw,10.20.20.33,bi,update,customer,1871,727819,success,update on bi.customer
pgsql-20260706-024754,2026-07-03T11:38:39+08:00,pgsql-bi-01,admin.li,10.20.30.31,bi,select,customer,3094,1150968,success,select on bi.customer
pgsql-20260706-012437,2026-07-03T11:39:00+08:00,pgsql-bi-01,report_user,10.20.30.11,bi,select,user_profile,1069,369874,success,select on bi.user_profile
pgsql-20260706-019611,2026-07-03T11:39:25+08:00,pgsql-bi-01,crm_ro,10.20.20.33,bi,insert,invoice,2491,256573,success,insert on bi.invoice
pgsql-20260706-012858,2026-07-03T11:39:39+08:00,pgsql-bi-01,admin.li,10.20.30.11,bi,select,orders,846,226728,success,select on bi.orders
pgsql-20260706-020327,2026-07-03T11:39:39+08:00,pgsql-bi-01,crm_ro,10.20.20.33,bi,insert,customer,1283,339995,success,insert on bi.customer
pgsql-20260706-026677,2026-07-03T11:39:51+08:00,pgsql-bi-01,report_user,10.20.20.33,bi,show,invoice,908,56296,success,show on bi.invoice
pgsql-20260706-021668,2026-07-03T11:40:17+08:00,pgsql-bi-01,crm_ro,10.20.10.21,bi,select,config,3800,338200,success,select on bi.config
pgsql-20260706-012846,2026-07-03T11:40:25+08:00,pgsql-bi-01,admin.li,10.20.30.31,bi,update,config,1629,153126,success,update on bi.config
pgsql-20260706-006821,2026-07-03T11:40:35+08:00,pgsql-bi-01,admin.li,10.20.10.21,bi,insert,invoice,1286,208332,success,insert on bi.invoice
pgsql-20260706-026957,2026-07-03T11:40:46+08:00,pgsql-bi-01,report_user,10.20.30.31,bi,insert,config,3710,1717730,success,insert on bi.config
pgsql-20260706-020606,2026-07-03T11:41:36+08:00,pgsql-bi-01,crm_ro,10.20.20.33,bi,insert,orders,1973,396573,success,insert on bi.orders
pgsql-20260706-015510,2026-07-03T11:41:46+08:00,pgsql-bi-01,crm_rw,10.20.10.21,bi,update,invoice,2548,848484,success,update on bi.invoice
pgsql-20260706-009378,2026-07-03T11:41:59+08:00,pgsql-bi-01,crm_ro,10.20.10.21,bi,select,invoice,1647,388692,success,select on bi.invoice
pgsql-20260706-015326,2026-07-03T11:42:31+08:00,pgsql-bi-01,report_user,10.20.30.11,bi,select,customer,2961,1122219,success,select on bi.customer
pgsql-20260706-005729,2026-07-03T11:42:48+08:00,pgsql-bi-01,bi_sync,10.20.10.21,bi,update,config,1791,300888,success,update on bi.config
pgsql-20260706-012907,2026-07-03T11:43:15+08:00,pgsql-bi-01,admin.li,10.20.30.31,bi,select,config,421,194502,success,select on bi.config
pgsql-20260706-021110,2026-07-03T11:43:18+08:00,pgsql-bi-01,report_user,10.20.30.11,bi,show,customer,1826,237380,success,show on bi.customer
pgsql-20260706-015172,2026-07-03T11:43:23+08:00,pgsql-bi-01,report_user,10.20.30.31,bi,update,config,3441,812076,success,update on bi.config
pgsql-20260706-020695,2026-07-03T11:43:45+08:00,pgsql-bi-01,crm_ro,10.20.10.21,bi,select,report_daily,596,57812,success,select on bi.report_daily
pgsql-20260706-008680,2026-07-03T11:44:01+08:00,pgsql-bi-01,bi_sync,10.20.10.21,bi,insert,config,896,92288,success,insert on bi.config
pgsql-20260706-020857,2026-07-03T11:44:20+08:00,pgsql-bi-01,bi_sync,10.20.30.31,bi,select,report_daily,1779,693810,success,select on bi.report_daily
pgsql-20260706-013286,2026-07-03T11:44:26+08:00,pgsql-bi-01,admin.li,10.20.10.21,bi,insert,config,2898,594090,success,insert on bi.config
pgsql-20260706-001832,2026-07-03T11:44:33+08:00,pgsql-bi-01,crm_ro,10.20.30.11,bi,update,report_daily,4530,203850,success,update on bi.report_daily
pgsql-20260706-020852,2026-07-03T11:44:38+08:00,pgsql-bi-01,bi_sync,10.20.30.31,bi,update,user_profile,3158,1458996,success,update on bi.user_profile
pgsql-20260706-003176,2026-07-03T11:44:46+08:00,pgsql-bi-01,report_user,10.20.30.11,bi,select,user_profile,1376,121088,success,select on bi.user_profile
pgsql-20260706-008733,2026-07-03T11:45:06+08:00,pgsql-bi-01,report_user,10.20.20.33,bi,select,user_profile,1332,153180,success,select on bi.user_profile
pgsql-20260706-007711,2026-07-03T11:45:16+08:00,pgsql-bi-01,bi_sync,10.20.30.31,bi,select,orders,1598,578476,success,select on bi.orders
pgsql-20260706-008734,2026-07-03T11:45:29+08:00,pgsql-bi-01,bi_sync,10.20.20.33,bi,select,invoice,2933,1076411,success,select on bi.invoice
pgsql-20260706-024837,2026-07-03T11:45:38+08:00,pgsql-bi-01,crm_ro,10.20.20.33,bi,select,config,361,154147,success,select on bi.config
pgsql-20260706-013733,2026-07-03T11:45:40+08:00,pgsql-bi-01,bi_sync,10.20.10.21,bi,insert,user_profile,4640,1164640,success,insert on bi.user_profile
pgsql-20260706-012433,2026-07-03T11:46:17+08:00,pgsql-bi-01,crm_ro,10.20.30.31,bi,select,config,127,54864,success,select on bi.config
pgsql-20260706-011543,2026-07-03T11:46:58+08:00,pgsql-bi-01,crm_rw,10.20.10.21,bi,select,report_daily,111,12321,success,select on bi.report_daily
pgsql-20260706-005292,2026-07-03T11:47:28+08:00,pgsql-bi-01,admin.li,10.20.10.21,bi,update,user_profile,4457,2027935,success,update on bi.user_profile
pgsql-20260706-021159,2026-07-03T11:47:35+08:00,pgsql-bi-01,crm_ro,10.20.30.31,bi,select,config,2144,231552,success,select on bi.config
pgsql-20260706-004995,2026-07-03T11:47:40+08:00,pgsql-bi-01,crm_ro,10.20.30.11,bi,select,invoice,4864,1211136,success,select on bi.invoice
pgsql-20260706-026801,2026-07-03T11:48:30+08:00,pgsql-bi-01,admin.li,10.20.10.21,bi,insert,customer,4423,402493,success,insert on bi.customer
pgsql-20260706-011023,2026-07-03T11:48:31+08:00,pgsql-bi-01,bi_sync,10.20.20.33,bi,select,report_daily,3300,1260600,success,select on bi.report_daily
pgsql-20260706-025285,2026-07-03T11:48:34+08:00,pgsql-bi-01,admin.li,10.20.20.33,bi,select,orders,1484,506044,success,select on bi.orders
pgsql-20260706-010724,2026-07-03T11:48:54+08:00,pgsql-bi-01,crm_rw,10.20.30.31,bi,update,report_daily,748,277508,success,update on bi.report_daily
pgsql-20260706-009668,2026-07-03T11:49:04+08:00,pgsql-bi-01,report_user,10.20.30.31,bi,select,orders,1282,421778,success,select on bi.orders
pgsql-20260706-011520,2026-07-03T11:49:33+08:00,pgsql-bi-01,crm_ro,10.20.30.31,bi,update,report_daily,3867,1539066,success,update on bi.report_daily
pgsql-20260706-009756,2026-07-03T11:50:01+08:00,pgsql-bi-01,bi_sync,10.20.20.33,bi,select,config,3140,1164940,success,select on bi.config
pgsql-20260706-003239,2026-07-03T11:50:28+08:00,pgsql-bi-01,report_user,10.20.20.33,bi,update,invoice,4707,593082,success,update on bi.invoice
pgsql-20260706-026335,2026-07-03T11:50:39+08:00,pgsql-bi-01,admin.li,10.20.30.31,bi,update,orders,4602,2167542,success,update on bi.orders
pgsql-20260706-003796,2026-07-03T11:50:53+08:00,pgsql-bi-01,crm_rw,10.20.10.21,bi,select,invoice,1075,27950,success,select on bi.invoice
pgsql-20260706-018370,2026-07-03T11:51:14+08:00,pgsql-bi-01,crm_rw,10.20.30.31,bi,insert,customer,2454,520248,success,insert on bi.customer
pgsql-20260706-023073,2026-07-03T11:51:28+08:00,pgsql-bi-01,crm_ro,10.20.20.33,bi,select,invoice,4202,151272,success,select on bi.invoice
pgsql-20260706-021277,2026-07-03T11:51:37+08:00,pgsql-bi-01,crm_rw,10.20.20.33,bi,insert,report_daily,3235,226450,success,insert on bi.report_daily
pgsql-20260706-010984,2026-07-03T11:51:51+08:00,pgsql-bi-01,admin.li,10.20.30.11,bi,update,user_profile,1120,392000,success,update on bi.user_profile
pgsql-20260706-002901,2026-07-03T11:52:20+08:00,pgsql-bi-01,report_user,10.20.30.31,bi,insert,orders,1944,946728,success,insert on bi.orders
pgsql-20260706-004989,2026-07-03T11:52:24+08:00,pgsql-bi-01,admin.li,10.20.30.31,bi,insert,invoice,719,125825,success,insert on bi.invoice
pgsql-20260706-020993,2026-07-03T11:52:34+08:00,pgsql-bi-01,crm_ro,10.20.10.21,bi,select,customer,4472,2012400,success,select on bi.customer
pgsql-20260706-026921,2026-07-03T11:52:43+08:00,pgsql-bi-01,crm_ro,10.20.30.11,bi,insert,report_daily,1538,515230,success,insert on bi.report_daily
pgsql-20260706-001692,2026-07-03T11:53:00+08:00,pgsql-bi-01,crm_ro,10.20.20.33,bi,select,customer,1451,719696,success,select on bi.customer
pgsql-20260706-005592,2026-07-03T11:53:12+08:00,pgsql-bi-01,report_user,10.20.30.31,bi,update,orders,3493,1253987,success,update on bi.orders
pgsql-20260706-000190,2026-07-03T11:53:18+08:00,pgsql-bi-01,bi_sync,10.20.30.11,bi,update,report_daily,30,14550,success,update on bi.report_daily
pgsql-20260706-002769,2026-07-03T11:53:35+08:00,pgsql-bi-01,report_user,10.20.10.21,bi,select,customer,4378,223278,success,select on bi.customer
pgsql-20260706-012364,2026-07-03T11:53:39+08:00,pgsql-bi-01,bi_sync,10.20.30.31,bi,select,user_profile,2882,853072,success,select on bi.user_profile
pgsql-20260706-018230,2026-07-03T11:53:47+08:00,pgsql-bi-01,crm_rw,10.20.20.33,bi,select,invoice,2608,685904,success,select on bi.invoice
pgsql-20260706-005130,2026-07-03T11:53:52+08:00,pgsql-bi-01,admin.li,10.20.20.33,bi,select,user_profile,303,122109,success,select on bi.user_profile
pgsql-20260706-006651,2026-07-03T11:54:02+08:00,pgsql-bi-01,crm_ro,10.20.30.11,bi,insert,report_daily,3044,1308920,success,insert on bi.report_daily
pgsql-20260706-010621,2026-07-03T11:54:03+08:00,pgsql-bi-01,crm_rw,10.20.30.31,bi,select,invoice,1140,186960,success,select on bi.invoice
pgsql-20260706-004097,2026-07-03T11:54:12+08:00,pgsql-bi-01,crm_ro,10.20.10.21,bi,select,customer,1688,113096,success,select on bi.customer
pgsql-20260706-005823,2026-07-03T11:54:15+08:00,pgsql-bi-01,crm_rw,10.20.20.33,bi,select,report_daily,426,82218,success,select on bi.report_daily
pgsql-20260706-001851,2026-07-03T11:54:17+08:00,pgsql-bi-01,admin.li,10.20.30.31,bi,insert,report_daily,2542,394010,success,insert on bi.report_daily
pgsql-20260706-019485,2026-07-03T11:54:30+08:00,pgsql-bi-01,report_user,10.20.20.33,bi,select,customer,147,54390,success,select on bi.customer
pgsql-20260706-004536,2026-07-03T11:54:41+08:00,pgsql-bi-01,crm_ro,10.20.30.11,bi,select,invoice,666,273060,success,select on bi.invoice
pgsql-20260706-001768,2026-07-03T11:55:10+08:00,pgsql-bi-01,bi_sync,10.20.20.33,bi,select,orders,361,145483,success,select on bi.orders
pgsql-20260706-008868,2026-07-03T11:55:31+08:00,pgsql-bi-01,crm_ro,10.20.20.33,bi,update,invoice,4411,1085106,success,update on bi.invoice
pgsql-20260706-001962,2026-07-03T11:55:38+08:00,pgsql-bi-01,report_user,10.20.10.21,bi,select,orders,1718,611608,success,select on bi.orders
pgsql-20260706-006273,2026-07-03T11:55:42+08:00,pgsql-bi-01,crm_ro,10.20.10.21,bi,select,orders,2010,399990,success,select on bi.orders
pgsql-20260706-026911,2026-07-03T11:55:44+08:00,pgsql-bi-01,crm_rw,10.20.10.21,bi,update,config,254,80518,success,update on bi.config
pgsql-20260706-008901,2026-07-03T11:55:56+08:00,pgsql-bi-01,bi_sync,10.20.30.31,bi,select,user_profile,767,153400,success,select on bi.user_profile
pgsql-20260706-012523,2026-07-03T11:56:19+08:00,pgsql-bi-01,bi_sync,10.20.30.31,bi,select,invoice,2680,1321240,success,select on bi.invoice
pgsql-20260706-007041,2026-07-03T11:56:22+08:00,pgsql-bi-01,admin.li,10.20.10.21,bi,insert,report_daily,4918,1903266,success,insert on bi.report_daily
pgsql-20260706-012612,2026-07-03T11:57:08+08:00,pgsql-bi-01,bi_sync,10.20.20.33,bi,insert,orders,1498,404460,success,insert on bi.orders
pgsql-20260706-010541,2026-07-03T11:57:13+08:00,pgsql-bi-01,crm_ro,10.20.20.33,bi,insert,user_profile,4409,268949,success,insert on bi.user_profile
pgsql-20260706-026879,2026-07-03T11:57:31+08:00,pgsql-bi-01,admin.li,10.20.10.21,bi,select,config,2338,582162,success,select on bi.config
pgsql-20260706-016967,2026-07-03T11:57:49+08:00,pgsql-bi-01,report_user,10.20.30.31,bi,insert,user_profile,1245,194220,success,insert on bi.user_profile
pgsql-20260706-013816,2026-07-03T11:57:57+08:00,pgsql-bi-01,crm_rw,10.20.20.33,bi,select,config,1576,348296,success,select on bi.config
pgsql-20260706-025674,2026-07-03T11:58:07+08:00,pgsql-bi-01,admin.li,10.20.30.11,bi,select,config,4404,1039344,success,select on bi.config
pgsql-20260706-013974,2026-07-03T11:58:13+08:00,pgsql-bi-01,crm_ro,10.20.10.21,bi,show,user_profile,400,12800,success,show on bi.user_profile
pgsql-20260706-011877,2026-07-03T11:59:18+08:00,pgsql-bi-01,report_user,10.20.30.31,bi,select,config,3575,1372800,success,select on bi.config
pgsql-20260706-027177,2026-07-03T11:59:39+08:00,pgsql-bi-01,bi_sync,10.20.30.11,bi,select,customer,795,184440,success,select on bi.customer
pgsql-20260706-016454,2026-07-03T12:00:08+08:00,pgsql-bi-01,admin.li,10.20.30.31,bi,show,config,2441,888524,success,show on bi.config
pgsql-20260706-027529,2026-07-03T12:00:17+08:00,pgsql-bi-01,admin.li,10.20.10.21,bi,select,customer,4656,1899648,success,select on bi.customer
pgsql-20260706-019300,2026-07-03T12:00:28+08:00,pgsql-bi-01,crm_ro,10.20.30.11,bi,show,user_profile,4757,1912314,success,show on bi.user_profile
pgsql-20260706-002312,2026-07-03T12:00:50+08:00,pgsql-bi-01,admin.li,10.20.30.31,bi,update,invoice,3874,1751048,success,update on bi.invoice
pgsql-20260706-010654,2026-07-03T12:00:50+08:00,pgsql-bi-01,report_user,10.20.30.11,bi,select,config,3170,104610,success,select on bi.config
pgsql-20260706-014989,2026-07-03T12:01:26+08:00,pgsql-bi-01,admin.li,10.20.10.21,bi,select,customer,4590,192780,success,select on bi.customer
pgsql-20260706-015634,2026-07-03T12:01:29+08:00,pgsql-bi-01,admin.li,10.20.30.11,bi,select,report_daily,850,391000,success,select on bi.report_daily
pgsql-20260706-009900,2026-07-03T12:01:41+08:00,pgsql-bi-01,bi_sync,10.20.20.33,bi,select,config,4391,979193,success,select on bi.config
pgsql-20260706-004998,2026-07-03T12:02:04+08:00,pgsql-bi-01,bi_sync,10.20.10.21,bi,select,orders,4645,343730,success,select on bi.orders
pgsql-20260706-006389,2026-07-03T12:02:06+08:00,pgsql-bi-01,report_user,10.20.10.21,bi,update,user_profile,3369,1543002,success,update on bi.user_profile
pgsql-20260706-019925,2026-07-03T12:02:21+08:00,pgsql-bi-01,bi_sync,10.20.10.21,bi,insert,invoice,3288,118368,success,insert on bi.invoice
pgsql-20260706-026292,2026-07-03T12:02:29+08:00,pgsql-bi-01,bi_sync,10.20.30.31,bi,select,orders,2669,573835,success,select on bi.orders
pgsql-20260706-024740,2026-07-03T12:02:33+08:00,pgsql-bi-01,crm_ro,10.20.20.33,bi,insert,orders,2774,490998,success,insert on bi.orders
pgsql-20260706-018710,2026-07-03T12:02:39+08:00,pgsql-bi-01,crm_rw,10.20.10.21,bi,select,report_daily,902,429352,success,select on bi.report_daily
pgsql-20260706-003254,2026-07-03T12:02:47+08:00,pgsql-bi-01,crm_ro,10.20.30.31,bi,update,customer,670,173530,success,update on bi.customer
pgsql-20260706-022533,2026-07-03T12:03:06+08:00,pgsql-bi-01,admin.li,10.20.10.21,bi,select,orders,3038,832412,success,select on bi.orders
pgsql-20260706-003325,2026-07-03T12:03:07+08:00,pgsql-bi-01,bi_sync,10.20.30.11,bi,select,user_profile,4040,1846280,success,select on bi.user_profile
pgsql-20260706-018514,2026-07-03T12:03:07+08:00,pgsql-bi-01,admin.li,10.20.30.11,bi,insert,customer,2382,419232,success,insert on bi.customer
pgsql-20260706-007969,2026-07-03T12:03:37+08:00,pgsql-bi-01,admin.li,10.20.10.21,bi,show,report_daily,4127,1192703,success,show on bi.report_daily
pgsql-20260706-016285,2026-07-03T12:03:52+08:00,pgsql-bi-01,bi_sync,10.20.30.31,bi,select,report_daily,4672,1579136,success,select on bi.report_daily
pgsql-20260706-023826,2026-07-03T12:04:29+08:00,pgsql-bi-01,admin.li,10.20.20.33,bi,update,invoice,1983,620679,success,update on bi.invoice
pgsql-20260706-024757,2026-07-03T12:04:47+08:00,pgsql-bi-01,bi_sync,10.20.30.11,bi,select,orders,4831,140099,success,select on bi.orders
pgsql-20260706-023141,2026-07-03T12:05:14+08:00,pgsql-bi-01,admin.li,10.20.20.33,bi,select,customer,3552,951936,success,select on bi.customer
pgsql-20260706-007957,2026-07-03T12:05:41+08:00,pgsql-bi-01,report_user,10.20.30.31,bi,insert,report_daily,3417,187935,success,insert on bi.report_daily
pgsql-20260706-000971,2026-07-03T12:06:00+08:00,pgsql-bi-01,crm_rw,10.20.30.11,bi,update,user_profile,2237,1049153,success,update on bi.user_profile
pgsql-20260706-026558,2026-07-03T12:06:01+08:00,pgsql-bi-01,crm_ro,10.20.30.31,bi,select,config,4355,888420,success,select on bi.config
pgsql-20260706-004593,2026-07-03T12:06:26+08:00,pgsql-bi-01,crm_rw,10.20.20.33,bi,update,orders,2562,279258,success,update on bi.orders
pgsql-20260706-025007,2026-07-03T12:06:46+08:00,pgsql-bi-01,crm_ro,10.20.30.31,bi,select,config,1677,231426,success,select on bi.config
pgsql-20260706-008458,2026-07-03T12:06:49+08:00,pgsql-bi-01,report_user,10.20.30.11,bi,update,report_daily,1182,371148,success,update on bi.report_daily
pgsql-20260706-009391,2026-07-03T12:06:51+08:00,pgsql-bi-01,crm_ro,10.20.10.21,bi,select,invoice,4137,1365210,success,select on bi.invoice
pgsql-20260706-012177,2026-07-03T12:06:58+08:00,pgsql-bi-01,report_user,10.20.30.11,bi,show,config,3376,428752,success,show on bi.config
pgsql-20260706-025274,2026-07-03T12:06:59+08:00,pgsql-bi-01,admin.li,10.20.30.11,bi,select,config,1171,250594,success,select on bi.config
pgsql-20260706-025652,2026-07-03T12:07:02+08:00,pgsql-bi-01,crm_rw,10.20.30.31,bi,select,config,4812,779544,success,select on bi.config
pgsql-20260706-004610,2026-07-03T12:07:05+08:00,pgsql-bi-01,bi_sync,10.20.10.21,bi,insert,config,1606,163812,success,insert on bi.config
pgsql-20260706-018523,2026-07-03T12:07:13+08:00,pgsql-bi-01,bi_sync,10.20.30.31,bi,select,invoice,1733,793714,success,select on bi.invoice
pgsql-20260706-001284,2026-07-03T12:07:22+08:00,pgsql-bi-01,admin.li,10.20.30.31,bi,update,user_profile,1232,567952,success,update on bi.user_profile
pgsql-20260706-017566,2026-07-03T12:07:39+08:00,pgsql-bi-01,admin.li,10.20.30.31,bi,insert,customer,2573,707575,success,insert on bi.customer
pgsql-20260706-003278,2026-07-03T12:08:36+08:00,pgsql-bi-01,crm_rw,10.20.30.31,bi,select,config,2694,336750,success,select on bi.config
pgsql-20260706-024225,2026-07-03T12:08:49+08:00,pgsql-bi-01,bi_sync,10.20.30.11,bi,update,customer,4565,2013165,success,update on bi.customer
pgsql-20260706-005843,2026-07-03T12:09:03+08:00,pgsql-bi-01,crm_ro,10.20.10.21,bi,update,report_daily,3855,878940,success,update on bi.report_daily
pgsql-20260706-001727,2026-07-03T12:09:40+08:00,pgsql-bi-01,report_user,10.20.30.31,bi,select,config,57,11571,success,select on bi.config
pgsql-20260706-004126,2026-07-03T12:09:48+08:00,pgsql-bi-01,crm_ro,10.20.10.21,bi,select,customer,2196,171288,success,select on bi.customer
pgsql-20260706-011276,2026-07-03T12:09:54+08:00,pgsql-bi-01,report_user,10.20.20.33,bi,update,report_daily,1671,295767,success,update on bi.report_daily
pgsql-20260706-019349,2026-07-03T12:09:57+08:00,pgsql-bi-01,admin.li,10.20.30.11,bi,update,orders,112,9968,success,update on bi.orders
pgsql-20260706-000995,2026-07-03T12:10:01+08:00,pgsql-bi-01,admin.li,10.20.30.11,bi,select,report_daily,4675,617100,success,select on bi.report_daily
pgsql-20260706-006547,2026-07-03T12:10:28+08:00,pgsql-bi-01,crm_ro,10.20.20.33,bi,select,user_profile,1149,95367,success,select on bi.user_profile
pgsql-20260706-021027,2026-07-03T12:10:46+08:00,pgsql-bi-01,bi_sync,10.20.30.11,bi,select,customer,3875,89125,success,select on bi.customer
pgsql-20260706-027646,2026-07-03T12:10:58+08:00,pgsql-bi-01,admin.li,10.20.10.21,bi,insert,config,4879,121975,success,insert on bi.config
pgsql-20260706-026659,2026-07-03T12:11:05+08:00,pgsql-bi-01,crm_ro,10.20.30.11,bi,update,config,4014,842940,success,update on bi.config
pgsql-20260706-015993,2026-07-03T12:11:17+08:00,pgsql-bi-01,admin.li,10.20.10.21,bi,select,report_daily,218,57334,success,select on bi.report_daily
pgsql-20260706-022536,2026-07-03T12:11:27+08:00,pgsql-bi-01,crm_rw,10.20.10.21,bi,select,customer,3179,642158,success,select on bi.customer
pgsql-20260706-016838,2026-07-03T12:11:34+08:00,pgsql-bi-01,bi_sync,10.20.20.33,bi,show,customer,2404,74524,success,show on bi.customer
pgsql-20260706-013193,2026-07-03T12:11:38+08:00,pgsql-bi-01,admin.li,10.20.30.11,bi,show,user_profile,3874,1805284,success,show on bi.user_profile
pgsql-20260706-004082,2026-07-03T12:11:40+08:00,pgsql-bi-01,admin.li,10.20.30.11,bi,select,orders,955,134655,success,select on bi.orders
pgsql-20260706-013785,2026-07-03T12:11:50+08:00,pgsql-bi-01,admin.li,10.20.10.21,bi,select,report_daily,98,36554,success,select on bi.report_daily
pgsql-20260706-006692,2026-07-03T12:11:53+08:00,pgsql-bi-01,report_user,10.20.30.31,bi,select,user_profile,2372,201620,success,select on bi.user_profile
pgsql-20260706-010532,2026-07-03T12:12:22+08:00,pgsql-bi-01,admin.li,10.20.30.11,bi,update,user_profile,2734,727244,success,update on bi.user_profile
pgsql-20260706-026213,2026-07-03T12:12:32+08:00,pgsql-bi-01,report_user,10.20.10.21,bi,select,report_daily,529,26450,success,select on bi.report_daily
pgsql-20260706-012250,2026-07-03T12:12:33+08:00,pgsql-bi-01,admin.li,10.20.20.33,bi,select,customer,2671,576936,success,select on bi.customer
pgsql-20260706-000904,2026-07-03T12:13:11+08:00,pgsql-bi-01,bi_sync,10.20.10.21,bi,select,user_profile,2130,996840,success,select on bi.user_profile
pgsql-20260706-025349,2026-07-03T12:13:12+08:00,pgsql-bi-01,crm_ro,10.20.30.11,bi,show,config,562,147806,success,show on bi.config
pgsql-20260706-002855,2026-07-03T12:13:17+08:00,pgsql-bi-01,bi_sync,10.20.20.33,bi,update,customer,4937,251787,success,update on bi.customer
pgsql-20260706-025704,2026-07-03T12:13:23+08:00,pgsql-bi-01,bi_sync,10.20.10.21,bi,select,report_daily,1587,791913,success,select on bi.report_daily
pgsql-20260706-027428,2026-07-03T12:13:32+08:00,pgsql-bi-01,crm_rw,10.20.30.31,bi,show,config,3414,826188,success,show on bi.config
pgsql-20260706-023960,2026-07-03T12:13:56+08:00,pgsql-bi-01,crm_rw,10.20.30.11,bi,select,orders,1024,239616,success,select on bi.orders
pgsql-20260706-014840,2026-07-03T12:13:58+08:00,pgsql-bi-01,crm_ro,10.20.20.33,bi,show,user_profile,2342,224832,success,show on bi.user_profile
pgsql-20260706-008867,2026-07-03T12:14:10+08:00,pgsql-bi-01,admin.li,10.20.30.31,bi,update,user_profile,3902,799910,success,update on bi.user_profile
pgsql-20260706-002691,2026-07-03T12:14:25+08:00,pgsql-bi-01,crm_rw,10.20.30.11,bi,show,config,1827,646758,success,show on bi.config
pgsql-20260706-011515,2026-07-03T12:14:26+08:00,pgsql-bi-01,crm_rw,10.20.20.33,bi,show,invoice,1176,570360,success,show on bi.invoice
pgsql-20260706-024911,2026-07-03T12:15:25+08:00,pgsql-bi-01,bi_sync,10.20.10.21,bi,show,orders,2752,165120,success,show on bi.orders
pgsql-20260706-000563,2026-07-03T12:15:40+08:00,pgsql-bi-01,report_user,10.20.30.11,bi,show,orders,2540,447040,success,show on bi.orders
pgsql-20260706-023102,2026-07-03T12:15:53+08:00,pgsql-bi-01,report_user,10.20.30.11,bi,insert,orders,795,223395,success,insert on bi.orders
pgsql-20260706-004352,2026-07-03T12:16:00+08:00,pgsql-bi-01,crm_ro,10.20.10.21,bi,select,invoice,2511,331452,success,select on bi.invoice
pgsql-20260706-000378,2026-07-03T12:16:13+08:00,pgsql-bi-01,report_user,10.20.20.33,bi,select,user_profile,2289,661521,success,select on bi.user_profile
pgsql-20260706-003326,2026-07-03T12:16:14+08:00,pgsql-bi-01,crm_rw,10.20.30.11,bi,select,user_profile,704,112640,success,select on bi.user_profile
pgsql-20260706-020272,2026-07-03T12:16:48+08:00,pgsql-bi-01,report_user,10.20.30.11,bi,select,customer,2873,126412,success,select on bi.customer
pgsql-20260706-022616,2026-07-03T12:17:07+08:00,pgsql-bi-01,bi_sync,10.20.30.31,bi,select,config,3050,735050,success,select on bi.config
pgsql-20260706-020742,2026-07-03T12:17:21+08:00,pgsql-bi-01,crm_ro,10.20.30.11,bi,show,invoice,44,18700,success,show on bi.invoice
pgsql-20260706-006102,2026-07-03T12:17:24+08:00,pgsql-bi-01,admin.li,10.20.30.31,bi,insert,customer,2859,983496,success,insert on bi.customer
pgsql-20260706-024661,2026-07-03T12:17:32+08:00,pgsql-bi-01,admin.li,10.20.20.33,bi,show,user_profile,208,92976,success,show on bi.user_profile
pgsql-20260706-003285,2026-07-03T12:17:33+08:00,pgsql-bi-01,admin.li,10.20.30.11,bi,update,user_profile,2001,330165,success,update on bi.user_profile
pgsql-20260706-012927,2026-07-03T12:17:50+08:00,pgsql-bi-01,report_user,10.20.30.11,bi,update,report_daily,3595,172560,success,update on bi.report_daily
pgsql-20260706-022938,2026-07-03T12:18:35+08:00,pgsql-bi-01,report_user,10.20.30.31,bi,select,customer,4558,1340052,success,select on bi.customer
pgsql-20260706-019934,2026-07-03T12:18:42+08:00,pgsql-bi-01,crm_ro,10.20.30.11,bi,update,user_profile,4710,1497780,success,update on bi.user_profile
pgsql-20260706-026630,2026-07-03T12:18:53+08:00,pgsql-bi-01,crm_rw,10.20.30.11,bi,select,orders,3589,96903,success,select on bi.orders
pgsql-20260706-006353,2026-07-03T12:18:56+08:00,pgsql-bi-01,bi_sync,10.20.30.31,bi,select,orders,345,52095,success,select on bi.orders
pgsql-20260706-025109,2026-07-03T12:19:27+08:00,pgsql-bi-01,crm_ro,10.20.10.21,bi,update,config,1529,761442,success,update on bi.config
pgsql-20260706-005024,2026-07-03T12:19:35+08:00,pgsql-bi-01,report_user,10.20.20.33,bi,insert,report_daily,1093,179252,success,insert on bi.report_daily
pgsql-20260706-014760,2026-07-03T12:19:53+08:00,pgsql-bi-01,bi_sync,10.20.30.31,bi,select,config,1708,785680,success,select on bi.config
